id,text
5090,"with the adrenaline depleting from her system , she knew exactly what she wanted to do ."
5091,or maybe the more appropriate word was who she wanted to do .
5092,"frantically , she unbuttoned her seat belt and dove over into his lap ."
5093,"`` megan , what in the hell are you doing ? ''"
5094,he demanded .
5095,her response to his question was to kiss him .
5096,greedily her mouth devoured his lips .
5097,"as her tongue thrust into his mouth , her hand went between them to cup his growing erection ."
5098,he groaned while she worked him over his pants .
5099,"when she rose up on her knees to get a better grip of him , she banged her head against the ceiling of the plane ."
5100,`` shit ! ''
5101,`` are you all right ? ''
5102,"he asked , bringing his hands up to cup her now aching head ."
5103,`` i 'm fine . ''
5104,he snickered .
5105,`` the last thing you need is a concussion .
5106,how would we explain that one ? ''
5107,megan giggled .
5108,`` maybe turbulence during the flight ? ''
5109,"`` you 're the one creating turbulence , '' he replied , a wicked gleam in his eyes ."
5110,`` how are we going to do this ? ''
5111,she asked .
5112,"`` backseat , '' he replied ."
5113,"with a nod , she began climbing over him into the small two seats in the back ."
5114,"as pesh unbuckled his seat belt , megan 's fingers furiously worked to get her jeans unzipped and unbuttoned ."
5115,she was easing them down her thighs when his body came over hers .
5116,she once again claimed his mouth as pesh worked to get his own pants down .
5117,`` pocket .
5118,"condom , '' he murmured against her lips ."
5119,she nodded and then reached her hand down to dig out the foil wrapper .
5120,"during high school , she gotten used to ha**ng s*x in cars , but this was taking it to a whole new level ."
5121,"somehow without being able to see him in the small confines of the plane 's backseat , she rolled the condom down pesh 's length ."
5122,"when she felt his hardness pressing against her core , she widened her legs as far as she could in the cramped quarters ."
5123,"with one quick thrust , he was buried deep inside her ."
5124,"she gripped his shoulders , pushing against him to keep from knocking back into the seat ."
5125,"considering where they were , there was no time for soft and sweet ."
5126,"instead , the sounds in the air were of skin slapping together as pesh 's movements were frantic against her ."
5127,"she loved every delicious minute of it , and it was n't too long before she felt herself going over the edge ."
5128,her nails raked over his back as she screamed his name .
5129,"with her walls milking pesh 's erection , he came with a shout , crushing her body with his ."
5130,"just when she thought she could n't breathe , he jerked back ."
5131,`` are you okay ? ''
5132,"`` i 'm fine , '' she replied ."
5133,she cupped his cheek .
5134,"`` really good now , thanks to you . ''"
5135,he gave her the shy smile of his that warmed her all over .
5136,`` i 'm glad to hear that . ''
5137,"`` um , dr ."
5138,nadeen ? ''
5139,someone called outside the plane .
5140,"`` oh shit , '' he muttered , as he slid out of her body ."
5141,"as he went about ridding himself of the condom and jerking his pants up , he called , `` yeah , trace ? ''"
5142,`` i was just concerned about you considering you landed a few minutes ago and had n't deplaned .
5143,and then there was a lot of knocking going on inside the plane . ''
5144,megan 's hand flew over her mouth as she started giggling uncontrollably .
5145,"it probably did n't help that as trace was talking , she had noticed that the windows of the plane were fogged up ."
5146,"`` i appreciate your concern , trace ."
5147,i was just checking on some post-flight issues .
5148,i 'll be out in just a moment . ''
5149,"as pesh finished and climbed into the front seat , megan hurried to get her jeans up ."
5150,"once she had them buttoned and zipped , she smoothed down her hair that had to look like she had just been f**ked against an airplane seat ."
5151,she slid into the passenger seat to find that pesh had opened the driver 's side and was talking to trace .
5152,trace 's gaze left pesh 's and came to hers .
5153,it took only a few seconds for him to put two and two together of what had actually been going on .
5154,he slowly started backing away from the plane .
5155,"`` yeah , well , you two have a nice day then , '' he said ."
5156,"`` same to you , '' megan called , trying not to start giggling again ."
5157,pesh shook his head as he hopped down out of the plane .
5158,`` come on .
5159,let 's go before we get in any more trouble . ''
5160,"`` but getting in trouble is so much fun , '' megan protested , as she opened her door ."
5161,he grinned at her as he came around to meet her .
5162,"`` you , my lovely , are a very bad influence . ''"
5163,"he wrapped his arms around her waist , drawing her close to him ."
5164,`` but i 'm grateful for every moment i have with you . ''
5165,"`` mmm , you know just how to flatter a girl , '' she said , before kissing him ."
5166,"after a few heated moments , pesh pulled away ."
5167,"`` considering this hanger has security cameras , let 's not totally give them all our secrets today . ''"
5168,megan squealed and covered her mouth .
5169,`` did they ... can they ... ? ''
5170,`` not inside the backseat . ''
5171,she exhaled with relief .
5172,`` thank goodness . ''
5173,he laughed .
5174,"`` come on , little troublemaker ."
5175,let 's go get something to eat . ''
5176,`` sounds good to me . ''
5177,"with a wink , she added , `` especially if there 's dessert ! ''"
5178,"chapter sixteen a few days after her flying adventure and partial induction in the mile high club , megan had started to take a few scripts to the pharmacy when she was yanked by the arm and dragged into an examining room ."
5179,`` what the ? ''
5180,"she began , as the door was slammed behind her ."
5181,"instead of pesh before her , it was kristi ."
5182,`` i need to have a word with you . ''
5183,"anxiety bubbled in megan 's chest , and she had to take a few deep breaths before she could speak ."
5184,`` have i done something wrong with a patient ? ''
5185,kristi shook her head .
5186,"`` oh no , this has everything to do with dr ."
5187,nadeen . ''
5188,megan 's brows shot up in surprise .
5189,`` pesh ?
5190,what 's wrong with him ? ''
5191,`` it 's not what is wrong with him .
5192,it 's what is wrong with you . ''
5193,megan gulped .
5194,`` me ? ''
5195,kristi nodded .
5196,"`` i really like you , megan , but i am worried that you are just playing him ."
5197,it is cruel .
5198,he does n't deserve it . ''
5199,`` i do n't know what you mean . ''
5200,`` please do n't play coy .
5201,"not only do i have two daughters around your age , but i 've spent enough time working with women to have a pretty good insight into the female mind ."
